,MONTH,FL_DATE,OP_UNIQUE_CARRIER,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,CRS_DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,CANCELLED,CANCELLATION_CODE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,Unnamed: 21
346447,3,2020-03-14,OH,CLE,"Cleveland, OH",DCA,"Washington, DC",636,-3.0,0.0,759,750.0,-9.0,0.0,0.0,,,,,,,
346448,3,2020-03-15,OH,CLE,"Cleveland, OH",DCA,"Washington, DC",519,190.0,190.0,644,948.0,184.0,184.0,0.0,,184.0,0.0,0.0,0.0,0.0,
346449,3,2020-03-16,OH,CLE,"Cleveland, OH",DCA,"Washington, DC",519,-6.0,0.0,644,634.0,-10.0,0.0,0.0,,,,,,,
346450,3,2020-03-17,OH,CLE,"Cleveland, OH",DCA,"Washington, DC",519,1.0,1.0,644,631.0,-13.0,0.0,0.0,,,,,,,
346451,3,2020-03-18,OH,CLE,"Cleveland, OH",DCA,"Washington, DC",519,-2.0,0.0,644,637.0,-7.0,0.0,0.0,,,,,,,
346452,3,2020-03-19,OH,CLE,"Cleveland, OH",DCA,"Washington, DC",519,-4.0,0.0,644,628.0,-16.0,0.0,0.0,,,,,,,
346453,3,2020-03-20,OH,CLE,"Cleveland, OH",DCA,"Washington, DC",519,-7.0,0.0,644,615.0,-29.0,0.0,0.0,,,,,,,
346454,3,2020-03-21,OH,CLE,"Cleveland, OH",DCA,"Washington, DC",636,29.0,29.0,759,822.0,23.0,23.0,0.0,,23.0,0.0,0.0,0.0,0.0,
346455,3,2020-03-22,OH,CLE,"Cleveland, OH",DCA,"Washington, DC",519,-6.0,0.0,644,631.0,-13.0,0.0,0.0,,,,,,,
346456,3,2020-03-23,OH,CLE,"Cleveland, OH",DCA,"Washington, DC",519,,,644,,,,1.0,D,,,,,,
346457,3,2020-03-24,OH,CLE,"Cleveland, OH",DCA,"Washington, DC",519,-9.0,0.0,644,616.0,-28.0,0.0,0.0,,,,,,,
346458,3,2020-03-25,OH,CLE,"Cleveland, OH",DCA,"Washington, DC",519,,,644,,,,1.0,D,,,,,,
346459,3,2020-03-26,OH,CLE,"Cleveland, OH",DCA,"Washington, DC",519,-6.0,0.0,644,623.0,-21.0,0.0,0.0,,,,,,,
346460,3,2020-03-27,OH,CLE,"Cleveland, OH",DCA,"Washington, DC",519,,,644,,,,1.0,D,,,,,,
346461,3,2020-03-28,OH,CLE,"Cleveland, OH",DCA,"Washington, DC",636,,,759,,,,1.0,D,,,,,,
346462,3,2020-03-29,OH,CLE,"Cleveland, OH",DCA,"Washington, DC",519,,,644,,,,1.0,D,,,,,,
346463,3,2020-03-30,OH,CLE,"Cleveland, OH",DCA,"Washington, DC",519,,,644,,,,1.0,D,,,,,,
346464,3,2020-03-31,OH,CLE,"Cleveland, OH",DCA,"Washington, DC",519,,,644,,,,1.0,D,,,,,,
347410,3,2020-03-01,OH,CLE,"Cleveland, OH",DCA,"Washington, DC",1302,-2.0,0.0,1421,1407.0,-14.0,0.0,0.0,,,,,,,
347411,3,2020-03-08,OH,CLE,"Cleveland, OH",DCA,"Washington, DC",1304,-5.0,0.0,1421,1404.0,-17.0,0.0,0.0,,,,,,,
347412,3,2020-03-15,OH,CLE,"Cleveland, OH",DCA,"Washington, DC",1304,-5.0,0.0,1421,1412.0,-9.0,0.0,0.0,,,,,,,
347413,3,2020-03-22,OH,CLE,"Cleveland, OH",DCA,"Washington, DC",1304,-6.0,0.0,1421,1405.0,-16.0,0.0,0.0,,,,,,,
347414,3,2020-03-29,OH,CLE,"Cleveland, OH",DCA,"Washington, DC",1304,,,1421,,,,1.0,D,,,,,,
347415,3,2020-03-01,OH,DCA,"Washington, DC",CLE,"Cleveland, OH",1100,5.0,5.0,1228,1228.0,0.0,0.0,0.0,,,,,,,
347416,3,2020-03-08,OH,DCA,"Washington, DC",CLE,"Cleveland, OH",1100,8.0,8.0,1224,1228.0,4.0,4.0,0.0,,,,,,,
347417,3,2020-03-15,OH,DCA,"Washington, DC",CLE,"Cleveland, OH",1100,-11.0,0.0,1224,1216.0,-8.0,0.0,0.0,,,,,,,
347418,3,2020-03-22,OH,DCA,"Washington, DC",CLE,"Cleveland, OH",1100,-18.0,0.0,1224,1201.0,-23.0,0.0,0.0,,,,,,,
347419,3,2020-03-29,OH,DCA,"Washington, DC",CLE,"Cleveland, OH",1100,,,1224,,,,1.0,D,,,,,,
350461,3,2020-03-06,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",630,2.0,2.0,711,643.0,-28.0,0.0,0.0,,,,,,,
350462,3,2020-03-07,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",630,-1.0,0.0,711,713.0,2.0,2.0,0.0,,,,,,,
350463,3,2020-03-08,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",630,-4.0,0.0,712,637.0,-35.0,0.0,0.0,,,,,,,
350464,3,2020-03-09,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",630,-9.0,0.0,711,642.0,-29.0,0.0,0.0,,,,,,,
350465,3,2020-03-10,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",630,-1.0,0.0,711,644.0,-27.0,0.0,0.0,,,,,,,
350466,3,2020-03-11,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",630,-4.0,0.0,711,709.0,-2.0,0.0,0.0,,,,,,,
350467,3,2020-03-12,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",630,-9.0,0.0,711,635.0,-36.0,0.0,0.0,,,,,,,
350468,3,2020-03-13,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",630,13.0,13.0,711,723.0,12.0,12.0,0.0,,,,,,,
350469,3,2020-03-14,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",630,-9.0,0.0,711,700.0,-11.0,0.0,0.0,,,,,,,
350470,3,2020-03-15,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",630,-9.0,0.0,712,645.0,-27.0,0.0,0.0,,,,,,,
350471,3,2020-03-16,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",630,-6.0,0.0,711,702.0,-9.0,0.0,0.0,,,,,,,
350472,3,2020-03-17,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",630,-2.0,0.0,711,644.0,-27.0,0.0,0.0,,,,,,,
350473,3,2020-03-18,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",630,-6.0,0.0,711,705.0,-6.0,0.0,0.0,,,,,,,
350474,3,2020-03-19,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",630,11.0,11.0,711,718.0,7.0,7.0,0.0,,,,,,,
350475,3,2020-03-20,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",630,-7.0,0.0,711,644.0,-27.0,0.0,0.0,,,,,,,
350476,3,2020-03-21,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",630,-10.0,0.0,711,716.0,5.0,5.0,0.0,,,,,,,
350477,3,2020-03-22,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",630,-3.0,0.0,712,712.0,0.0,0.0,0.0,,,,,,,
350478,3,2020-03-23,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",630,-8.0,0.0,711,636.0,-35.0,0.0,0.0,,,,,,,
350479,3,2020-03-24,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",630,-7.0,0.0,711,646.0,-25.0,0.0,0.0,,,,,,,
350480,3,2020-03-25,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",630,,,711,,,,1.0,D,,,,,,
350481,3,2020-03-26,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",630,,,711,,,,1.0,D,,,,,,
350482,3,2020-03-27,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",630,,,711,,,,1.0,D,,,,,,
350483,3,2020-03-28,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",630,-2.0,0.0,711,711.0,0.0,0.0,0.0,,,,,,,
350484,3,2020-03-29,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",630,,,712,,,,1.0,D,,,,,,
350485,3,2020-03-30,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",630,,,711,,,,1.0,D,,,,,,
350486,3,2020-03-31,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",630,,,711,,,,1.0,D,,,,,,
350611,3,2020-03-01,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,131.0,131.0,2333,132.0,119.0,119.0,0.0,,119.0,0.0,0.0,0.0,0.0,
350612,3,2020-03-02,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,1.0,1.0,2333,2336.0,3.0,3.0,0.0,,,,,,,
350613,3,2020-03-03,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,18.0,18.0,2333,2348.0,15.0,15.0,0.0,,15.0,0.0,0.0,0.0,0.0,
350614,3,2020-03-04,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,-2.0,0.0,2333,2327.0,-6.0,0.0,0.0,,,,,,,
350615,3,2020-03-05,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,-5.0,0.0,2333,2336.0,3.0,3.0,0.0,,,,,,,
350616,3,2020-03-06,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,6.0,6.0,2333,2332.0,-1.0,0.0,0.0,,,,,,,
350617,3,2020-03-07,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,-5.0,0.0,2333,2321.0,-12.0,0.0,0.0,,,,,,,
350618,3,2020-03-08,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,-6.0,0.0,2333,2313.0,-20.0,0.0,0.0,,,,,,,
350619,3,2020-03-09,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,-1.0,0.0,2333,2332.0,-1.0,0.0,0.0,,,,,,,
350620,3,2020-03-10,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,-5.0,0.0,2333,2319.0,-14.0,0.0,0.0,,,,,,,
350621,3,2020-03-11,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,-4.0,0.0,2333,2333.0,0.0,0.0,0.0,,,,,,,
350622,3,2020-03-12,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,19.0,19.0,2333,2355.0,22.0,22.0,0.0,,19.0,0.0,3.0,0.0,0.0,
350623,3,2020-03-13,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,0.0,0.0,2333,2323.0,-10.0,0.0,0.0,,,,,,,
350624,3,2020-03-14,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,16.0,16.0,2333,2337.0,4.0,4.0,0.0,,,,,,,
350625,3,2020-03-15,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,206.0,206.0,2333,245.0,192.0,192.0,0.0,,20.0,0.0,1.0,0.0,171.0,
350626,3,2020-03-16,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,22.0,22.0,2333,2341.0,8.0,8.0,0.0,,,,,,,
350627,3,2020-03-17,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,-7.0,0.0,2333,2326.0,-7.0,0.0,0.0,,,,,,,
350628,3,2020-03-18,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,-4.0,0.0,2333,2329.0,-4.0,0.0,0.0,,,,,,,
350629,3,2020-03-19,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,6.0,6.0,2333,2325.0,-8.0,0.0,0.0,,,,,,,
350630,3,2020-03-20,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,-3.0,0.0,2333,2336.0,3.0,3.0,0.0,,,,,,,
350631,3,2020-03-21,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,-7.0,0.0,2333,2340.0,7.0,7.0,0.0,,,,,,,
350632,3,2020-03-22,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,-4.0,0.0,2333,2319.0,-14.0,0.0,0.0,,,,,,,
350633,3,2020-03-23,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,-3.0,0.0,2333,2332.0,-1.0,0.0,0.0,,,,,,,
350634,3,2020-03-24,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,39.0,39.0,2333,3.0,30.0,30.0,0.0,,30.0,0.0,0.0,0.0,0.0,
350635,3,2020-03-25,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,-1.0,0.0,2333,2337.0,4.0,4.0,0.0,,,,,,,
350636,3,2020-03-26,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,64.0,64.0,2333,47.0,74.0,74.0,0.0,,2.0,0.0,10.0,0.0,62.0,
350637,3,2020-03-27,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,1.0,1.0,2333,2320.0,-13.0,0.0,0.0,,,,,,,
350638,3,2020-03-28,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,-18.0,0.0,2333,2255.0,-38.0,0.0,0.0,,,,,,,
350639,3,2020-03-29,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,-5.0,0.0,2333,2308.0,-25.0,0.0,0.0,,,,,,,
350640,3,2020-03-30,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,-6.0,0.0,2333,2325.0,-8.0,0.0,0.0,,,,,,,
350641,3,2020-03-31,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,-10.0,0.0,2333,2318.0,-15.0,0.0,0.0,,,,,,,
350642,3,2020-03-01,NK,CLE,"Cleveland, OH",MCO,"Orlando, FL",630,20.0,20.0,905,900.0,-5.0,0.0,0.0,,,,,,,
350643,3,2020-03-02,NK,CLE,"Cleveland, OH",MCO,"Orlando, FL",630,-7.0,0.0,905,836.0,-29.0,0.0,0.0,,,,,,,
350644,3,2020-03-03,NK,CLE,"Cleveland, OH",MCO,"Orlando, FL",630,-5.0,0.0,905,838.0,-27.0,0.0,0.0,,,,,,,
350645,3,2020-03-04,NK,CLE,"Cleveland, OH",MCO,"Orlando, FL",630,2.0,2.0,905,849.0,-16.0,0.0,0.0,,,,,,,
350646,3,2020-03-05,NK,CLE,"Cleveland, OH",MCO,"Orlando, FL",630,-7.0,0.0,905,900.0,-5.0,0.0,0.0,,,,,,,
