"FL_DATE","OP_UNIQUE_CARRIER","ORIGIN","ORIGIN_CITY_NAME","DEST","DEST_CITY_NAME","CRS_DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","CANCELLED","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2017-12-30,"AS","ANC","Anchorage, AK","BET","Bethel, AK","1849",-7.00,0.00,"2017",8.00,8.00,0.00,,,,,,
2017-12-30,"AS","BET","Bethel, AK","ANC","Anchorage, AK","2052",-2.00,0.00,"2221",22.00,22.00,0.00,0.00,0.00,22.00,0.00,0.00,
2017-12-30,"AS","ANC","Anchorage, AK","ADQ","Kodiak, AK","1508",-6.00,0.00,"1602",-5.00,0.00,0.00,,,,,,
2017-12-30,"AS","SCC","Deadhorse, AK","BRW","Barrow, AK","1725",-18.00,0.00,"1753",-20.00,0.00,0.00,,,,,,
2017-12-30,"AS","ANC","Anchorage, AK","SCC","Deadhorse, AK","1447",0.00,0.00,"1637",7.00,7.00,0.00,,,,,,
2017-12-30,"AS","BRW","Barrow, AK","ANC","Anchorage, AK","1909",0.00,0.00,"2101",3.00,3.00,0.00,,,,,,
2017-12-30,"AS","ANC","Anchorage, AK","SCC","Deadhorse, AK","0732",-3.00,0.00,"0911",-4.00,0.00,0.00,,,,,,
2017-12-30,"AS","BRW","Barrow, AK","FAI","Fairbanks, AK","1154",-8.00,0.00,"1307",-10.00,0.00,0.00,,,,,,
2017-12-30,"AS","FAI","Fairbanks, AK","ANC","Anchorage, AK","1413",-1.00,0.00,"1511",-3.00,0.00,0.00,,,,,,
2017-12-30,"AS","SCC","Deadhorse, AK","BRW","Barrow, AK","1010",-13.00,0.00,"1041",-15.00,0.00,0.00,,,,,,
2017-12-30,"AS","KTN","Ketchikan, AK","SEA","Seattle, WA","0953",147.00,147.00,"1454",129.00,129.00,0.00,0.00,0.00,0.00,0.00,129.00,
2017-12-30,"AS","JNU","Juneau, AK","KTN","Ketchikan, AK","0750",174.00,174.00,"1134",159.00,159.00,0.00,159.00,0.00,0.00,0.00,0.00,
2017-12-30,"AS","JNU","Juneau, AK","YAK","Yakutat, AK","0958",-8.00,0.00,"1050",-9.00,0.00,0.00,,,,,,
2017-12-30,"AS","CDV","Cordova, AK","ANC","Anchorage, AK","1324",-10.00,0.00,"1355",-17.00,0.00,0.00,,,,,,
2017-12-30,"AS","SEA","Seattle, WA","JNU","Juneau, AK","0729",-1.00,0.00,"0907",3.00,3.00,0.00,,,,,,
2017-12-30,"AS","YAK","Yakutat, AK","CDV","Cordova, AK","1144",0.00,0.00,"1232",-5.00,0.00,0.00,,,,,,
2017-12-30,"AS","SIT","Sitka, AK","KTN","Ketchikan, AK","1200",-7.00,0.00,"1236",-12.00,0.00,0.00,,,,,,
2017-12-30,"AS","JNU","Juneau, AK","SIT","Sitka, AK","1023",-14.00,0.00,"1049",-20.00,0.00,0.00,,,,,,
2017-12-30,"AS","ANC","Anchorage, AK","JNU","Juneau, AK","0741",-5.00,0.00,"0916",-3.00,0.00,0.00,,,,,,
2017-12-30,"AS","KTN","Ketchikan, AK","SEA","Seattle, WA","1351",-27.00,0.00,"1603",-40.00,0.00,0.00,,,,,,
2017-12-30,"AS","PSG","Petersburg, AK","WRG","Wrangell, AK","1514",-16.00,0.00,"1519",-19.00,0.00,0.00,,,,,,
2017-12-30,"AS","WRG","Wrangell, AK","KTN","Ketchikan, AK","1623",-22.00,0.00,"1634",-21.00,0.00,0.00,,,,,,
2017-12-30,"AS","KTN","Ketchikan, AK","SEA","Seattle, WA","1744",-16.00,0.00,"2019",-17.00,0.00,0.00,,,,,,
2017-12-30,"AS","JNU","Juneau, AK","PSG","Petersburg, AK","1332",-10.00,0.00,"1401",-16.00,0.00,0.00,,,,,,
2017-12-30,"AS","ANC","Anchorage, AK","JNU","Juneau, AK","1105",-11.00,0.00,"1232",-11.00,0.00,0.00,,,,,,
2017-12-30,"AS","JNU","Juneau, AK","ANC","Anchorage, AK","1344",-15.00,0.00,"1506",-21.00,0.00,0.00,,,,,,
2017-12-30,"AS","WRG","Wrangell, AK","PSG","Petersburg, AK","1056",-14.00,0.00,"1100",-19.00,0.00,0.00,,,,,,
2017-12-30,"AS","PSG","Petersburg, AK","JNU","Juneau, AK","1204",-20.00,0.00,"1222",-27.00,0.00,0.00,,,,,,
2017-12-30,"AS","KTN","Ketchikan, AK","WRG","Wrangell, AK","0925",-9.00,0.00,"0951",-20.00,0.00,0.00,,,,,,
2017-12-30,"AS","SEA","Seattle, WA","KTN","Ketchikan, AK","0739",-10.00,0.00,"0839",-1.00,0.00,0.00,,,,,,
2017-12-30,"AS","JNU","Juneau, AK","SEA","Seattle, WA","2020",-16.00,0.00,"2311",-33.00,0.00,0.00,,,,,,
2017-12-30,"AS","CDV","Cordova, AK","YAK","Yakutat, AK","1704",-16.00,0.00,"1749",-5.00,0.00,0.00,,,,,,
2017-12-30,"AS","ANC","Anchorage, AK","CDV","Cordova, AK","1524",10.00,10.00,"1618",4.00,4.00,0.00,,,,,,
2017-12-30,"AS","YAK","Yakutat, AK","JNU","Juneau, AK","1842",-18.00,0.00,"1933",4.00,4.00,0.00,,,,,,
2017-12-30,"AS","SIT","Sitka, AK","JNU","Juneau, AK","1907",97.00,97.00,"2123",93.00,93.00,0.00,0.00,0.00,0.00,0.00,93.00,
2017-12-30,"AS","KTN","Ketchikan, AK","SIT","Sitka, AK","1720",123.00,123.00,"2014",112.00,112.00,0.00,112.00,0.00,0.00,0.00,0.00,
2017-12-30,"AS","SEA","Seattle, WA","KTN","Ketchikan, AK","1530",19.00,19.00,"1651",21.00,21.00,0.00,8.00,0.00,2.00,0.00,11.00,
2017-12-30,"AS","SEA","Seattle, WA","KTN","Ketchikan, AK","1950",28.00,28.00,"2125",34.00,34.00,0.00,28.00,0.00,6.00,0.00,0.00,
2017-12-30,"AS","SIT","Sitka, AK","JNU","Juneau, AK","0600",-10.00,0.00,"0643",2.00,2.00,0.00,,,,,,
2017-12-30,"AS","JNU","Juneau, AK","ANC","Anchorage, AK","0736",-8.00,0.00,"0904",-15.00,0.00,0.00,,,,,,
2017-12-30,"AS","SEA","Seattle, WA","JNU","Juneau, AK","1030",-9.00,0.00,"1155",-10.00,0.00,0.00,,,,,,
2017-12-30,"AS","JNU","Juneau, AK","SEA","Seattle, WA","1319",-2.00,0.00,"1620",-21.00,0.00,0.00,,,,,,
2017-12-30,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","1015",-5.00,0.00,"1417",-30.00,0.00,0.00,,,,,,
2017-12-30,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","0555",15.00,15.00,"0853",2.00,2.00,0.00,,,,,,
2017-12-30,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","1800",0.00,0.00,"2227",-5.00,0.00,0.00,,,,,,
2017-12-30,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","0735",-4.00,0.00,"1017",-7.00,0.00,0.00,,,,,,
2017-12-30,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","1620",-6.00,0.00,"2027",-20.00,0.00,0.00,,,,,,
2017-12-30,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","2300",-6.00,0.00,"0138",-10.00,0.00,0.00,,,,,,
2017-12-30,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","1405",6.00,6.00,"1828",-2.00,0.00,0.00,,,,,,
2017-12-30,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","1100",-6.00,0.00,"1336",-10.00,0.00,0.00,,,,,,
2017-12-30,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","1915",-11.00,0.00,"2324",-10.00,0.00,0.00,,,,,,
2017-12-30,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","0500",9.00,9.00,"0935",3.00,3.00,0.00,,,,,,
2017-12-30,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","1405",-3.00,0.00,"1701",11.00,11.00,0.00,,,,,,
2017-12-30,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","0600",-7.00,0.00,"0959",-37.00,0.00,0.00,,,,,,
2017-12-30,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","1945",-8.00,0.00,"2233",5.00,5.00,0.00,,,,,,
2017-12-30,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","1240",-3.00,0.00,"1643",-26.00,0.00,0.00,,,,,,
2017-12-30,"AS","SEA","Seattle, WA","FAI","Fairbanks, AK","2330",66.00,66.00,"0333",66.00,66.00,0.00,66.00,0.00,0.00,0.00,0.00,
2017-12-30,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","2150",-6.00,0.00,"0154",-20.00,0.00,0.00,,,,,,
2017-12-30,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","1645",-10.00,0.00,"1925",-4.00,0.00,0.00,,,,,,
2017-12-30,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","0050",7.00,7.00,"0502",-13.00,0.00,0.00,,,,,,
2017-12-30,"AS","ORD","Chicago, IL","ANC","Anchorage, AK","0950",1.00,1.00,"1348",-3.00,0.00,0.00,,,,,,
2017-12-30,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","2125",0.00,0.00,"2354",-22.00,0.00,0.00,,,,,,
2017-12-30,"AS","SEA","Seattle, WA","FAI","Fairbanks, AK","1945",-4.00,0.00,"2238",1.00,1.00,0.00,,,,,,
2017-12-30,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","2315",-3.00,0.00,"0157",-4.00,0.00,0.00,,,,,,
2017-12-30,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","2355",-5.00,0.00,"0221",-20.00,0.00,0.00,,,,,,
2017-12-30,"AS","SEA","Seattle, WA","FAI","Fairbanks, AK","1345",128.00,128.00,"1850",136.00,136.00,0.00,128.00,0.00,8.00,0.00,0.00,
2017-12-30,"AS","FAI","Fairbanks, AK","SEA","Seattle, WA","1747",118.00,118.00,"0001",88.00,88.00,0.00,0.00,0.00,0.00,0.00,88.00,
2017-12-30,"AS","PDX","Portland, OR","ANC","Anchorage, AK","2010",,,"",,,1.00,,,,,,
2017-12-30,"AS","FAI","Fairbanks, AK","SEA","Seattle, WA","0615",-2.00,0.00,"1033",-27.00,0.00,0.00,,,,,,
2017-12-30,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","1855",-5.00,0.00,"2150",12.00,12.00,0.00,,,,,,
2017-12-30,"AS","FAI","Fairbanks, AK","SEA","Seattle, WA","0126",-14.00,0.00,"0607",-2.00,0.00,0.00,,,,,,
2017-12-30,"AS","ANC","Anchorage, AK","PDX","Portland, OR","2359",7.00,7.00,"0439",3.00,3.00,0.00,,,,,,
2017-12-30,"AS","PDX","Portland, OR","ANC","Anchorage, AK","0835",-7.00,0.00,"1127",-4.00,0.00,0.00,,,,,,
2017-12-30,"AS","FAI","Fairbanks, AK","SEA","Seattle, WA","2345",-4.00,0.00,"0349",-29.00,0.00,0.00,,,,,,
2017-12-30,"AS","SEA","Seattle, WA","FAI","Fairbanks, AK","2125",5.00,5.00,"0017",-9.00,0.00,0.00,,,,,,
2017-12-30,"AS","ANC","Anchorage, AK","PDX","Portland, OR","0030",39.00,39.00,"0523",16.00,16.00,0.00,0.00,0.00,0.00,0.00,16.00,
2017-12-30,"AS","ANC","Anchorage, AK","ORD","Chicago, IL","2305",12.00,12.00,"0838",3.00,3.00,0.00,,,,,,
2017-12-30,"AS","ANC","Anchorage, AK","PDX","Portland, OR","1150",-1.00,0.00,"1621",-5.00,0.00,0.00,,,,,,
2017-12-30,"AS","PDX","Portland, OR","ANC","Anchorage, AK","2205",8.00,8.00,"0100",2.00,2.00,0.00,,,,,,
2017-12-30,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","1755",0.00,0.00,"2056",8.00,8.00,0.00,,,,,,
2017-12-30,"AS","ANC","Anchorage, AK","LAX","Los Angeles, CA","2315",4.00,4.00,"0545",9.00,9.00,0.00,,,,,,
2017-12-30,"AS","OTZ","Kotzebue, AK","OME","Nome, AK","1856",-18.00,0.00,"1919",-18.00,0.00,0.00,,,,,,
2017-12-30,"AS","OME","Nome, AK","ANC","Anchorage, AK","2029",-10.00,0.00,"2141",-19.00,0.00,0.00,,,,,,
2017-12-30,"AS","ANC","Anchorage, AK","OTZ","Kotzebue, AK","1620",-7.00,0.00,"1741",-27.00,0.00,0.00,,,,,,
2017-12-30,"AS","ADK","Adak Island, AK","ANC","Anchorage, AK","1715",-23.00,0.00,"2039",-18.00,0.00,0.00,,,,,,
2017-12-30,"AS","FAI","Fairbanks, AK","ANC","Anchorage, AK","0545",-11.00,0.00,"0648",-5.00,0.00,0.00,,,,,,
2017-12-30,"AS","ANC","Anchorage, AK","ADK","Adak Island, AK","1413",-13.00,0.00,"1557",-28.00,0.00,0.00,,,,,,
2017-12-30,"AS","ANC","Anchorage, AK","FAI","Fairbanks, AK","2309",0.00,0.00,"0014",1.00,1.00,0.00,,,,,,
2017-12-30,"AS","ANC","Anchorage, AK","PHX","Phoenix, AZ","1005",-4.00,0.00,"1710",-26.00,0.00,0.00,,,,,,
2017-12-30,"AS","ANC","Anchorage, AK","LAS","Las Vegas, NV","0025",-8.00,0.00,"0614",-16.00,0.00,0.00,,,,,,
2017-12-30,"AS","PHX","Phoenix, AZ","ANC","Anchorage, AK","1840",-8.00,0.00,"2236",-5.00,0.00,0.00,,,,,,
2017-12-30,"AS","JNU","Juneau, AK","SEA","Seattle, WA","0515",-11.00,0.00,"0816",-23.00,0.00,0.00,,,,,,
2017-12-30,"AS","ANC","Anchorage, AK","JNU","Juneau, AK","2245",-6.00,0.00,"0034",11.00,11.00,0.00,,,,,,
2017-12-30,"AS","LAX","Los Angeles, CA","ANC","Anchorage, AK","2355",4.00,4.00,"0448",-5.00,0.00,0.00,,,,,,
2017-12-30,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","1210",12.00,12.00,"1508",14.00,14.00,0.00,,,,,,
2017-12-30,"AS","FAI","Fairbanks, AK","ANC","Anchorage, AK","1153",-13.00,0.00,"1242",-18.00,0.00,0.00,,,,,,
2017-12-30,"AS","ANC","Anchorage, AK","FAI","Fairbanks, AK","1455",-8.00,0.00,"1538",-20.00,0.00,0.00,,,,,,
2017-12-30,"AS","FAI","Fairbanks, AK","ANC","Anchorage, AK","1700",-5.00,0.00,"1816",10.00,10.00,0.00,,,,,,
2017-12-30,"AS","ANC","Anchorage, AK","FAI","Fairbanks, AK","0950",-13.00,0.00,"1035",-18.00,0.00,0.00,,,,,,
2017-12-30,"AS","ANC","Anchorage, AK","OGG","Kahului, HI","0820",-12.00,0.00,"1300",-38.00,0.00,0.00,,,,,,
2017-12-30,"AS","ANC","Anchorage, AK","HNL","Honolulu, HI","1625",-14.00,0.00,"2114",-39.00,0.00,0.00,,,,,,
2017-12-30,"AS","HNL","Honolulu, HI","ANC","Anchorage, AK","2345",-2.00,0.00,"0704",-11.00,0.00,0.00,,,,,,
2017-12-30,"AS","ANC","Anchorage, AK","KOA","Kona, HI","1525",-4.00,0.00,"2026",-24.00,0.00,0.00,,,,,,
2017-12-30,"AS","KOA","Kona, HI","ANC","Anchorage, AK","0900",-14.00,0.00,"1551",-24.00,0.00,0.00,,,,,,
2017-12-30,"DL","ANC","Anchorage, AK","SEA","Seattle, WA","0600",-6.00,0.00,"1010",-33.00,0.00,0.00,,,,,,
2017-12-30,"DL","SEA","Seattle, WA","ANC","Anchorage, AK","2115",-8.00,0.00,"2340",-26.00,0.00,0.00,,,,,,
2017-12-30,"DL","ANC","Anchorage, AK","SEA","Seattle, WA","0055",-6.00,0.00,"0448",-42.00,0.00,0.00,,,,,,
2017-12-30,"DL","ANC","Anchorage, AK","MSP","Minneapolis, MN","2150",-5.00,0.00,"0539",-35.00,0.00,0.00,,,,,,
2017-12-30,"DL","MSP","Minneapolis, MN","ANC","Anchorage, AK","1730",-2.00,0.00,"2008",-46.00,0.00,0.00,,,,,,
2017-12-30,"DL","SEA","Seattle, WA","ANC","Anchorage, AK","1531",5.00,5.00,"1822",5.00,5.00,0.00,,,,,,
2017-12-30,"DL","FAI","Fairbanks, AK","SEA","Seattle, WA","0100",-7.00,0.00,"0513",-47.00,0.00,0.00,,,,,,
2017-12-30,"DL","ANC","Anchorage, AK","SEA","Seattle, WA","1535",-7.00,0.00,"1937",-38.00,0.00,0.00,,,,,,
2017-12-30,"DL","SEA","Seattle, WA","ANC","Anchorage, AK","1150",12.00,12.00,"1447",10.00,10.00,0.00,,,,,,
2017-12-30,"DL","SEA","Seattle, WA","FAI","Fairbanks, AK","1959",-2.00,0.00,"2249",-14.00,0.00,0.00,,,,,,
2017-12-30,"UA","ANC","Anchorage, AK","DEN","Denver, CO","0025",-4.00,0.00,"0719",-22.00,0.00,0.00,,,,,,
2017-12-30,"UA","DEN","Denver, CO","ANC","Anchorage, AK","1118",22.00,22.00,"1521",17.00,17.00,0.00,9.00,0.00,0.00,0.00,8.00,
2017-12-30,"UA","ANC","Anchorage, AK","SFO","San Francisco, CA","1555",14.00,14.00,"2121",-8.00,0.00,0.00,,,,,,
2017-12-30,"UA","DEN","Denver, CO","ANC","Anchorage, AK","1900",12.00,12.00,"2252",4.00,4.00,0.00,,,,,,
2017-12-30,"UA","SFO","San Francisco, CA","ANC","Anchorage, AK","1935",-4.00,0.00,"2308",-26.00,0.00,0.00,,,,,,
2017-12-30,"UA","ORD","Chicago, IL","ANC","Anchorage, AK","1605",21.00,21.00,"2005",11.00,11.00,0.00,,,,,,
2017-12-30,"UA","ANC","Anchorage, AK","ORD","Chicago, IL","2045",1.00,1.00,"0528",-17.00,0.00,0.00,,,,,,
2017-12-30,"UA","ANC","Anchorage, AK","DEN","Denver, CO","2340",-1.00,0.00,"0628",-30.00,0.00,0.00,,,,,,
2017-12-31,"AS","ADQ","Kodiak, AK","ANC","Anchorage, AK","1655",-16.00,0.00,"1726",-28.00,0.00,0.00,,,,,,
2017-12-31,"AS","ANC","Anchorage, AK","BET","Bethel, AK","1015",-14.00,0.00,"1123",-12.00,0.00,0.00,,,,,,
2017-12-31,"AS","BET","Bethel, AK","ANC","Anchorage, AK","1225",-27.00,0.00,"1316",-16.00,0.00,0.00,,,,,,
2017-12-31,"AS","ANC","Anchorage, AK","BET","Bethel, AK","1849",2.00,2.00,"2003",-6.00,0.00,0.00,,,,,,
2017-12-31,"AS","BET","Bethel, AK","ANC","Anchorage, AK","2052",-3.00,0.00,"2153",-6.00,0.00,0.00,,,,,,
2017-12-31,"AS","ANC","Anchorage, AK","ADQ","Kodiak, AK","0605",5.00,5.00,"0707",3.00,3.00,0.00,,,,,,
2017-12-31,"AS","ADQ","Kodiak, AK","ANC","Anchorage, AK","0755",-10.00,0.00,"0835",-14.00,0.00,0.00,,,,,,
2017-12-31,"AS","ANC","Anchorage, AK","ADQ","Kodiak, AK","1508",-7.00,0.00,"1554",-13.00,0.00,0.00,,,,,,
2017-12-31,"AS","ANC","Anchorage, AK","SCC","Deadhorse, AK","1447",-12.00,0.00,"1608",-22.00,0.00,0.00,,,,,,
2017-12-31,"AS","SCC","Deadhorse, AK","BRW","Barrow, AK","1725",-35.00,0.00,"1740",-33.00,0.00,0.00,,,,,,
2017-12-31,"AS","BRW","Barrow, AK","ANC","Anchorage, AK","1909",-17.00,0.00,"2038",-20.00,0.00,0.00,,,,,,
2017-12-31,"AS","BRW","Barrow, AK","FAI","Fairbanks, AK","1154",-11.00,0.00,"1259",-18.00,0.00,0.00,,,,,,
2017-12-31,"AS","SCC","Deadhorse, AK","BRW","Barrow, AK","1010",-21.00,0.00,"1031",-25.00,0.00,0.00,,,,,,
2017-12-31,"AS","ANC","Anchorage, AK","SCC","Deadhorse, AK","0732",-9.00,0.00,"0859",-16.00,0.00,0.00,,,,,,
2017-12-31,"AS","FAI","Fairbanks, AK","ANC","Anchorage, AK","1413",-21.00,0.00,"1449",-25.00,0.00,0.00,,,,,,
2017-12-31,"AS","KTN","Ketchikan, AK","SEA","Seattle, WA","0830",6.00,6.00,"1143",21.00,21.00,0.00,6.00,0.00,15.00,0.00,0.00,
2017-12-31,"AS","JNU","Juneau, AK","YAK","Yakutat, AK","0958",-13.00,0.00,"1031",-28.00,0.00,0.00,,,,,,
2017-12-31,"AS","SEA","Seattle, WA","JNU","Juneau, AK","0729",-1.00,0.00,"0901",-3.00,0.00,0.00,,,,,,
2017-12-31,"AS","YAK","Yakutat, AK","CDV","Cordova, AK","1144",-44.00,0.00,"1145",-52.00,0.00,0.00,,,,,,
2017-12-31,"AS","CDV","Cordova, AK","ANC","Anchorage, AK","1324",-20.00,0.00,"1349",-23.00,0.00,0.00,,,,,,
2017-12-31,"AS","ANC","Anchorage, AK","JNU","Juneau, AK","0741",-4.00,0.00,"0919",0.00,0.00,0.00,,,,,,
2017-12-31,"AS","JNU","Juneau, AK","SIT","Sitka, AK","1023",-11.00,0.00,"1048",-21.00,0.00,0.00,,,,,,
2017-12-31,"AS","SIT","Sitka, AK","KTN","Ketchikan, AK","1200",-17.00,0.00,"1231",-17.00,0.00,0.00,,,,,,
2017-12-31,"AS","KTN","Ketchikan, AK","SEA","Seattle, WA","1351",-18.00,0.00,"1616",-27.00,0.00,0.00,,,,,,
2017-12-31,"AS","PSG","Petersburg, AK","WRG","Wrangell, AK","1514",-23.00,0.00,"1514",-24.00,0.00,0.00,,,,,,
2017-12-31,"AS","ANC","Anchorage, AK","JNU","Juneau, AK","1105",-15.00,0.00,"1232",-11.00,0.00,0.00,,,,,,
2017-12-31,"AS","JNU","Juneau, AK","PSG","Petersburg, AK","1332",-14.00,0.00,"1405",-12.00,0.00,0.00,,,,,,
2017-12-31,"AS","WRG","Wrangell, AK","KTN","Ketchikan, AK","1623",-23.00,0.00,"1633",-22.00,0.00,0.00,,,,,,
2017-12-31,"AS","KTN","Ketchikan, AK","SEA","Seattle, WA","1744",9.00,9.00,"2042",6.00,6.00,0.00,,,,,,
2017-12-31,"AS","WRG","Wrangell, AK","PSG","Petersburg, AK","1056",19.00,19.00,"1133",14.00,14.00,0.00,,,,,,
2017-12-31,"AS","SEA","Seattle, WA","KTN","Ketchikan, AK","0739",-2.00,0.00,"0846",6.00,6.00,0.00,,,,,,
2017-12-31,"AS","JNU","Juneau, AK","ANC","Anchorage, AK","1344",-15.00,0.00,"1504",-23.00,0.00,0.00,,,,,,
2017-12-31,"AS","PSG","Petersburg, AK","JNU","Juneau, AK","1204",-4.00,0.00,"1240",-9.00,0.00,0.00,,,,,,
2017-12-31,"AS","KTN","Ketchikan, AK","WRG","Wrangell, AK","0925",-3.00,0.00,"1025",14.00,14.00,0.00,,,,,,
2017-12-31,"AS","JNU","Juneau, AK","SEA","Seattle, WA","2020",-20.00,0.00,"2314",-30.00,0.00,0.00,,,,,,
2017-12-31,"AS","ANC","Anchorage, AK","CDV","Cordova, AK","1524",-5.00,0.00,"1608",-6.00,0.00,0.00,,,,,,
2017-12-31,"AS","YAK","Yakutat, AK","JNU","Juneau, AK","1842",-19.00,0.00,"1918",-11.00,0.00,0.00,,,,,,
2017-12-31,"AS","CDV","Cordova, AK","YAK","Yakutat, AK","1704",-22.00,0.00,"1754",0.00,0.00,0.00,,,,,,
2017-12-31,"AS","SIT","Sitka, AK","JNU","Juneau, AK","1907",-31.00,0.00,"1921",-29.00,0.00,0.00,,,,,,
2017-12-31,"AS","KTN","Ketchikan, AK","SIT","Sitka, AK","1720",-21.00,0.00,"1747",-35.00,0.00,0.00,,,,,,
2017-12-31,"AS","SEA","Seattle, WA","KTN","Ketchikan, AK","1530",-5.00,0.00,"1620",-10.00,0.00,0.00,,,,,,
2017-12-31,"AS","KTN","Ketchikan, AK","JNU","Juneau, AK","2115",33.00,33.00,"2255",38.00,38.00,0.00,0.00,0.00,5.00,0.00,33.00,
2017-12-31,"AS","SEA","Seattle, WA","KTN","Ketchikan, AK","1915",26.00,26.00,"2104",48.00,48.00,0.00,0.00,0.00,48.00,0.00,0.00,
2017-12-31,"AS","JNU","Juneau, AK","SIT","Sitka, AK","2247",22.00,22.00,"",,,1.00,,,,,,
2017-12-31,"AS","JNU","Juneau, AK","ANC","Anchorage, AK","0736",6.00,6.00,"0932",13.00,13.00,0.00,,,,,,
2017-12-31,"AS","SEA","Seattle, WA","JNU","Juneau, AK","1030",4.00,4.00,"1228",23.00,23.00,0.00,0.00,0.00,23.00,0.00,0.00,
2017-12-31,"AS","JNU","Juneau, AK","SEA","Seattle, WA","1319",7.00,7.00,"1652",11.00,11.00,0.00,,,,,,
2017-12-31,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","0555",-6.00,0.00,"0826",-25.00,0.00,0.00,,,,,,
2017-12-31,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","1800",-12.00,0.00,"2221",-11.00,0.00,0.00,,,,,,
2017-12-31,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","0735",-4.00,0.00,"1028",4.00,4.00,0.00,,,,,,
2017-12-31,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","1620",-3.00,0.00,"2105",18.00,18.00,0.00,0.00,0.00,18.00,0.00,0.00,
2017-12-31,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","2300",-5.00,0.00,"0123",-25.00,0.00,0.00,,,,,,
2017-12-31,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","1405",-8.00,0.00,"1832",2.00,2.00,0.00,,,,,,
2017-12-31,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","1100",-5.00,0.00,"1329",-17.00,0.00,0.00,,,,,,
2017-12-31,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","1915",-12.00,0.00,"2341",7.00,7.00,0.00,,,,,,
2017-12-31,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","0500",-1.00,0.00,"0947",15.00,15.00,0.00,0.00,0.00,15.00,0.00,0.00,
2017-12-31,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","1405",0.00,0.00,"1634",-16.00,0.00,0.00,,,,,,
2017-12-31,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","0600",-2.00,0.00,"1035",-1.00,0.00,0.00,,,,,,
2017-12-31,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","1945",-1.00,0.00,"2214",-14.00,0.00,0.00,,,,,,
2017-12-31,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","1530",4.00,4.00,"2003",6.00,6.00,0.00,,,,,,
2017-12-31,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","2200",-4.00,0.00,"0036",-12.00,0.00,0.00,,,,,,
2017-12-31,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","1240",-10.00,0.00,"1721",12.00,12.00,0.00,,,,,,
2017-12-31,"AS","SEA","Seattle, WA","FAI","Fairbanks, AK","2330",-1.00,0.00,"0205",-22.00,0.00,0.00,,,,,,
2017-12-31,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","0050",-2.00,0.00,"0527",12.00,12.00,0.00,,,,,,
2017-12-31,"AS","LAS","Las Vegas, NV","ANC","Anchorage, AK","2350",58.00,58.00,"0520",55.00,55.00,0.00,0.00,0.00,0.00,0.00,55.00,
2017-12-31,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","0802",4.00,4.00,"1231",-3.00,0.00,0.00,,,,,,
2017-12-31,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","0645",1.00,1.00,"1124",3.00,3.00,0.00,,,,,,
2017-12-31,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","2125",-2.00,0.00,"2347",-29.00,0.00,0.00,,,,,,
2017-12-31,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","0025",-6.00,0.00,"0428",-22.00,0.00,0.00,,,,,,
